2.648262893384778494e+01,1.704843718684546161e+01,1.867441957110577699e-01,4.180591447834210328e+00,1.049623852399217583e+01,6.086874905947322389e+01,1.508216199468655283e+01,1.777663057866359086e-01,1.660432352715586868e+00,3.502584554146987728e+01,2.879040445763738632e+01,1.073052801288783970e-02,0.000000000000000000e+00,1.844767726795807583e+00,1.755673077080459166e+01,4.786919096692457742e+01,7.553055444004411356e+01,4.642561245656764868e+01,1.023773721342080734e+01,5.246758974295473443e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.642049865317880785e-03,0.000000000000000000e+00,8.060354895585174262e+00,1.166096840570865822e+01,6.617839545714507210e+01,3.068425235483379510e+01,2.943505798102897231e+01,4.043337441918705366e+01,1.351858784800303326e+01,2.536658864286634590e-02,0.000000000000000000e+00
1.007241794491444331e+01,1.048060324896344220e+01,4.302656543112743925e+00,2.881135837362262819e+01,6.345166557868151358e+01,2.892690138180271120e+01,3.452857739117688674e+00,1.391434274334394772e+01,8.505751747140926966e+00,1.442497604444298531e+01,1.365646865485690498e+01,1.234274484408141070e+01,8.094853814758508292e+00,1.381130197452753627e+01,3.006165479008487296e+01,3.758745730438842259e+01,3.229560205132477790e+01,1.743664502660724835e+01,1.035709111793255133e+01,1.173061189905373425e+01,1.632149526674671947e+01,9.960541910494118412e+00,1.733120737247738352e-01,2.460548918202920099e+00,1.334033350673464824e+01,9.734575876582804099e+00,1.076104422949566697e+01,4.859788452668349024e+00,3.831695082696286647e+01,5.444523130555135282e+01,5.748946768292612575e+01,8.337808020502770034e+00,8.093910664771644670e-02
2.046435322715662863e+01,2.220506656484521812e+01,1.025940165728124498e+01,1.681086527260680752e+00,2.826949020403760393e+00,6.137143824177736917e+01,3.225196958854398588e+01,2.274125548308248312e+01,4.019477168333200900e+00,1.035367047703937260e+01,1.182533204427605611e+01,1.011567658040653184e+00,5.860158509808962357e+00,7.987098580031945616e+00,7.187560612322830167e+00,5.143386896504086536e+01,5.809707581674074106e+01,3.194165224122308189e+01,2.212593495976707914e+01,4.435610435291973630e+00,4.618938595496905108e+00,5.300533626234822826e+00,2.766540888774263740e-01,6.844221695296164754e+00,3.813370257717352985e+01,4.145614364746781177e+01,7.207901702483918882e+01,1.101345722068076682e+01,9.911621354756968927e+00,1.061762749328559785e+01,8.925196162588276749e+00,7.423587350341844804e-01,0.000000000000000000e+00
1.429467764785904649e+01,9.340419144365899484e+00,4.702672419926306802e+00,4.039409402689916107e+00,7.537768654852795791e+00,1.995118553365158220e+01,3.174658248105593117e+01,5.870053134577033660e+01,2.076927905377312555e+01,1.684925323692594645e+01,1.206822107912917730e+01,1.463937156100032233e+01,2.901902133734431288e+01,3.101458386291144720e+01,2.154741706152773872e+01,2.526925497845209634e+01,2.401078206920455926e+01,1.006948151049703633e+01,1.205205107786298413e+01,1.531277664777452330e+01,7.199920610872251991e+00,9.865339282552811895e+00,4.965311275174776107e+00,1.809102314888855290e+01,6.602642431997659855e+01,4.333005165932283376e+01,1.198161045143224257e+01,7.611427678478884795e-01,7.052761805160577602e+00,2.109879249333094720e+01,1.417729008255243883e+01,1.251559199631315522e+01,0.000000000000000000e+00
1.836953004124300648e+01,1.335552651517715717e+01,1.574818674654994943e+01,2.945808809625491165e+01,2.451690981247103807e+01,2.990112868758902565e+01,1.365805952475743901e+01,1.611544362944976427e+01,1.139436183338548503e+01,9.427962187610221534e+00,1.805480292551205679e+01,1.375211715967766146e+01,9.973143223255169332e+00,9.040816601903342686e+00,8.442323498043583285e+00,1.141645610860501137e+01,1.560018495287272344e+01,1.403157140081224874e+01,2.266492778835649347e+01,3.007250001247581750e+01,3.155151843964106462e+01,3.345444081435694983e+01,7.305709351734475110e-01,9.209417431375452878e+00,3.778571084142187431e+01,2.101655221100915583e+01,2.638968703437853236e+01,3.503057777439852472e-01,2.478628178384317593e+01,3.666973420752750457e+01,3.028424131749451220e+01,1.277749846003234246e+01,0.000000000000000000e+00
9.144719945232575142e+00,2.420118017932421317e+00,1.127831808082090603e+01,4.919950379726093104e+01,5.571928698509975675e+01,5.787346810096784111e+01,1.601740407551486278e+00,2.151364627117544615e+00,6.392846603152581686e+00,1.813213146107083062e+00,2.405420288757047054e+00,7.771681551068195581e+00,8.798665679624212643e+00,1.922048298159104007e+01,2.120582084237646114e+01,2.833428095585845696e+01,3.684973856828204219e+01,1.310186248705274181e+01,8.396229956954428530e+00,1.830394000964288637e+01,2.368397929865204077e+01,1.433331766889755876e+01,2.058613640166768455e-01,5.897486033599627753e+00,3.589901814539121716e+00,8.094518806789960053e+00,1.112511388155123271e+01,8.556302427313992709e+00,3.042493511876899603e+01,4.352878830346193695e+01,5.103999388526725056e+01,3.726261568168021654e+01,2.744826830110910776e-01
1.186885392662492222e+01,3.488265303575607490e+00,3.811957279155327338e+00,4.123855619699428843e+01,6.752697500367717964e+01,3.679296866492880014e+01,5.016606566503542197e+00,7.732062113419833516e+00,1.422855920374309591e+01,3.408257784293903025e+00,4.886937957083613782e+00,1.189301423353502329e+01,7.935756982804729631e+00,1.075401014592876336e+01,3.012084796808323617e+01,3.281613045377242344e+01,4.178050677063490781e+01,1.179862253735056399e+01,1.548844970273716015e+01,1.908037292433765941e+01,9.521641661210024310e+00,8.810646619605680741e+00,1.636412514726084122e-01,5.456266962166672840e+00,5.278961368435726165e+00,5.593043328638201750e+00,1.624731117372599343e+01,2.197815192405216500e+00,3.473344113533232758e+01,5.191658222867856409e+01,5.728514606982160728e+01,2.099184713104677513e+01,1.359441582764232825e-01
1.458391218257580313e+01,1.574590484294275683e+01,1.110601830274838520e+01,4.258817153367827757e+01,3.980149198595376703e+01,3.140299637523872178e+01,3.633057584925543093e+00,9.817301619890521636e+00,1.465713686030350260e+01,9.116196817721160528e+00,7.547811894021627666e+00,7.818013686755398872e+00,7.814762989964040507e+00,1.104026537916221784e+01,3.143473536443721983e+01,3.107328406243178875e+01,3.487073941549748923e+01,2.344283080661683982e+01,1.462296092644337264e+01,1.324294714660228323e+01,1.483737816787160568e+01,9.802082054217745366e+00,2.012444713619750414e-01,3.667135522807982717e+00,1.660540129502214057e+01,1.478825442259346801e+01,1.524763195142913652e+01,1.121155379024847409e+00,3.325858224446892564e+01,3.350677339881134031e+01,6.371146046349242908e+01,1.786481411835937294e+01,2.754673262844826651e-02
3.471847205732639718e+00,5.888860683494305803e+00,3.909825279413302823e+00,4.201699780807912532e+01,8.748393465211235309e+01,3.447990126259189481e+01,4.125618990598630909e+00,1.215939345105311986e+00,5.684363308816716476e+00,9.492465877672142227e+00,2.230245586383571066e+00,3.019268380386739725e+00,2.118490017915804824e+00,3.953705324715106606e+00,3.980454072925589504e+00,1.452343611868701068e+01,3.463364920921848267e+01,3.045660567221349879e+01,3.766779540185373776e+01,4.351922072182420465e+01,1.038302580835551225e+01,1.574434927190425526e+01,1.071072637779596493e+00,1.360347811415735242e+00,7.473956584618659527e+00,6.047101594290238857e+00,3.205622383082736171e+00,8.772401289634657928e+00,4.151016384816984583e+01,5.611515919372988037e+01,5.506639526760611147e+01,1.908713091430880127e+01,2.906484753636588425e-01
1.808978913917451692e+01,3.165518060317471072e+00,2.473141550243884712e-01,2.235931103998927227e+01,5.282046485925265245e+01,4.834076899563928720e+01,3.387873025566858765e+00,6.108722430051055641e-02,9.384928280060901296e-01,9.629528183709707534e+00,4.095985248901929054e+01,1.259380694986187918e-02,0.000000000000000000e+00,8.050759866800012432e-01,1.365372956335940202e+01,5.417696493289908233e+01,6.103586805212251676e+01,4.619743766238795502e+01,1.914885048836943326e+01,4.969479507231634230e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.131048676825251238e-03,6.268727810273941672e-03,9.489335892633619096e-01,3.498976537225501726e+00,2.341932438079787460e+01,3.453395813525554559e+01,7.419409831781382536e+01,4.075306143828574079e+01,2.147594787758454871e+01,1.165299947286325466e+00,0.000000000000000000e+00
